city,date,season,avg_temperature_c,precipitation_mm,top_soil_moisture,root_zone_moisture,year,month,month_name,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,apparent_temperature_max,precipitation_sum,windspeed_10m_max,max_temp_c,rainfall_mm,water_lost_to_evaporation_mm,net_water_balance_mm,drought_status,max_temperature_c,heat_index_c,aqi_pm25,est_load_shedding_hours,kse100_trade_volume,population_density,electricity_access_pct,clean_water_access_pct,poverty_rate_pct,literacy_rate_pct,water_consumption_lpd,hospital_admissions,reported_deaths,official_deaths,heatstroke_cases,peak_temp_celsius,data_source,primary_labor_sector,reported_heatstroke_admissions,ilo_labor_productivity_loss_percent,healthcare_burden_million_pkr,lost_labor_wages_million_pkr,power_provider,avg_monthly_shortfall_mw,estimated_daily_outage_hours,avg_max_temp_c,est_labor_productivity_loss_percent,est_agri_gdp_loss_bln_pkr,healthcare_burden_status,avg_humidity_pct,heat_stress_level,productivity_loss_percent,est_economic_loss_billion_pkr,methodology_source,peak_summer_shortfall_mw,avg_summer_temp_c,avg_root_moisture,official_yield_tonnes
karachi,2021-01-01,Winter (Dec-Jan),17.55,0.0,0.27,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-02,Winter (Dec-Jan),18.64,0.0,0.27,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-03,Winter (Dec-Jan),18.0,0.0,0.27,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-04,Winter (Dec-Jan),18.12,0.0,0.26,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-05,Winter (Dec-Jan),18.25,0.0,0.26,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-06,Winter (Dec-Jan),18.47,0.0,0.25,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-07,Winter (Dec-Jan),17.95,0.0,0.24,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-08,Winter (Dec-Jan),16.55,0.0,0.24,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-09,Winter (Dec-Jan),17.07,0.0,0.23,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-10,Winter (Dec-Jan),17.67,0.0,0.22,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-11,Winter (Dec-Jan),18.92,0.0,0.22,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-12,Winter (Dec-Jan),19.29,0.0,0.21,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-13,Winter (Dec-Jan),19.65,0.0,0.21,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-14,Winter (Dec-Jan),20.28,0.0,0.2,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-15,Winter (Dec-Jan),20.0,0.0,0.2,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-16,Winter (Dec-Jan),20.0,0.0,0.2,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-17,Winter (Dec-Jan),19.47,0.0,0.19,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-18,Winter (Dec-Jan),19.49,0.0,0.19,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-19,Winter (Dec-Jan),18.95,0.0,0.19,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-20,Winter (Dec-Jan),20.26,0.0,0.18,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-21,Winter (Dec-Jan),20.79,0.0,0.18,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-22,Winter (Dec-Jan),21.41,0.0,0.18,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-23,Winter (Dec-Jan),20.35,0.0,0.18,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-24,Winter (Dec-Jan),19.4,0.0,0.18,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-25,Winter (Dec-Jan),18.46,0.0,0.17,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-26,Winter (Dec-Jan),18.36,0.0,0.17,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-27,Winter (Dec-Jan),18.35,0.0,0.17,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-28,Winter (Dec-Jan),18.49,0.0,0.17,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-29,Winter (Dec-Jan),18.75,0.0,0.17,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-30,Winter (Dec-Jan),18.79,0.0,0.16,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-01-31,Winter (Dec-Jan),19.78,0.0,0.16,0.46,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction & Transit,0,0.0,0.0,0.0,K-Electric,340,1,19.5,0.0,0.0,Baseline,65,Safe,0.0,0.0,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-01,Summer (May-Jul),29.16,0.22,0.24,0.46,2021,5,,,,,,,,,31.8,0.22,0.0,0.22,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-02,Summer (May-Jul),29.47,0.13,0.24,0.46,2021,5,,,,,,,,,33.58,0.13,0.0,0.13,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-03,Summer (May-Jul),28.6,0.21,0.25,0.46,2021,5,,,,,,,,,30.93,0.21,0.0,0.21,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-04,Summer (May-Jul),29.54,0.06,0.24,0.46,2021,5,,,,,,,,,34.07,0.06,0.0,0.06,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-05,Summer (May-Jul),29.78,0.19,0.24,0.46,2021,5,,,,,,,,,34.7,0.19,0.0,0.19,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-06,Summer (May-Jul),30.13,0.93,0.26,0.46,2021,5,,,,,,,,,35.21,0.93,0.0,0.93,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-07,Summer (May-Jul),30.45,0.0,0.26,0.46,2021,5,,,,,,,,,35.09,0.0,0.0,0.0,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-08,Summer (May-Jul),30.92,0.0,0.25,0.46,2021,5,,,,,,,,,35.92,0.0,0.0,0.0,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-09,Summer (May-Jul),30.59,0.0,0.24,0.46,2021,5,,,,,,,,,35.02,0.0,0.0,0.0,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-10,Summer (May-Jul),30.08,0.0,0.23,0.46,2021,5,,,,,,,,,34.34,0.0,0.0,0.0,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-11,Summer (May-Jul),29.88,0.02,0.22,0.46,2021,5,,,,,,,,,33.77,0.02,0.0,0.02,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-12,Summer (May-Jul),29.69,0.01,0.22,0.46,2021,5,,,,,,,,,33.76,0.01,0.0,0.01,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-13,Summer (May-Jul),30.09,0.01,0.21,0.46,2021,5,,,,,,,,,35.73,0.01,0.0,0.01,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-14,Summer (May-Jul),30.38,0.06,0.21,0.46,2021,5,,,,,,,,,36.45,0.06,0.0,0.06,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-15,Summer (May-Jul),30.64,0.08,0.21,0.46,2021,5,,,,,,,,,36.54,0.08,0.0,0.08,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-16,Summer (May-Jul),33.14,3.34,0.27,0.46,2021,5,,,,,,,,,39.57,3.34,0.0,3.34,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-17,Summer (May-Jul),32.71,17.44,0.47,0.49,2021,5,,,,,,,,,38.12,17.44,0.0,17.44,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-18,Summer (May-Jul),32.65,3.57,0.4,0.49,2021,5,,,,,,,,,38.06,3.57,0.0,3.57,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-19,Summer (May-Jul),30.89,5.21,0.49,0.49,2021,5,,,,,,,,,35.37,5.21,0.01,5.2,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-20,Summer (May-Jul),29.67,9.46,0.52,0.5,2021,5,,,,,,,,,33.82,9.46,0.0,9.46,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-21,Summer (May-Jul),30.04,3.69,0.5,0.51,2021,5,,,,,,,,,33.95,3.69,0.01,3.68,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-22,Summer (May-Jul),30.05,0.2,0.44,0.51,2021,5,,,,,,,,,33.94,0.2,0.01,0.19,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-23,Summer (May-Jul),29.74,0.58,0.44,0.51,2021,5,,,,,,,,,33.95,0.58,0.01,0.57,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-24,Summer (May-Jul),29.18,0.07,0.43,0.5,2021,5,,,,,,,,,32.43,0.07,0.01,0.06,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-25,Summer (May-Jul),29.97,0.06,0.43,0.5,2021,5,,,,,,,,,33.57,0.06,0.01,0.05,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-26,Summer (May-Jul),30.48,0.01,0.42,0.5,2021,5,,,,,,,,,34.09,0.01,0.01,0.0,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-27,Summer (May-Jul),31.02,0.0,0.41,0.49,2021,5,,,,,,,,,35.33,0.0,0.01,-0.01,Severe Deficit (Water Loss),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-28,Summer (May-Jul),30.43,0.0,0.41,0.49,2021,5,,,,,,,,,34.13,0.0,0.01,-0.01,Severe Deficit (Water Loss),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-29,Summer (May-Jul),30.23,0.0,0.41,0.49,2021,5,,,,,,,,,33.71,0.0,0.01,-0.01,Severe Deficit (Water Loss),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-30,Summer (May-Jul),30.27,0.0,0.4,0.49,2021,5,,,,,,,,,33.83,0.0,0.01,-0.01,Severe Deficit (Water Loss),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-05-31,Summer (May-Jul),30.23,0.0,0.4,0.48,2021,5,,,,,,,,,33.77,0.0,0.01,-0.01,Severe Deficit (Water Loss),,,,,,,,,,,,,,,,,,Construction & Transit,1500,2.7,75.0,1215.0,K-Electric,1530,5,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-06-01,Summer (May-Jul),30.38,0.0,0.39,0.48,2021,6,June,33.2,28.4,30.3,79.0,38.3,0.0,31.7,33.5,0.0,0.01,-0.01,Severe Deficit (Water Loss),38.2,46.4,147.0,8.0,129116573.0,4300.0,89.2,69.0,23.8,73.1,163.0,327.0,16.0,10.0,933.0,40.8,Pdma Sindh,Construction & Transit,2500,4.5,125.0,3375.0,K-Electric,2040,7,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-06-02,Summer (May-Jul),30.44,0.0,0.38,0.48,2021,6,June,32.5,28.7,30.3,74.0,36.8,0.0,27.8,33.42,0.0,0.0,0.0,Surplus (Recharging),36.7,40.7,144.0,6.0,144213496.0,4300.0,89.2,69.0,23.8,73.1,163.0,327.0,16.0,10.0,933.0,40.8,Pdma Sindh,Construction & Transit,2500,4.5,125.0,3375.0,K-Electric,2040,7,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-06-03,Summer (May-Jul),30.45,0.0,0.37,0.48,2021,6,June,32.4,28.7,30.2,74.0,37.1,0.2,23.7,33.16,0.0,0.0,0.0,Surplus (Recharging),38.6,43.6,150.0,6.0,149105680.0,4300.0,89.2,69.0,23.8,73.1,163.0,327.0,16.0,10.0,933.0,40.8,Pdma Sindh,Construction & Transit,2500,4.5,125.0,3375.0,K-Electric,2040,7,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-06-04,Summer (May-Jul),30.7,0.0,0.36,0.48,2021,6,June,32.0,28.6,30.1,73.0,36.6,0.0,22.2,33.8,0.0,0.0,0.0,Surplus (Recharging),40.8,46.4,169.0,11.0,134644791.0,4300.0,89.2,69.0,23.8,73.1,163.0,327.0,16.0,10.0,933.0,40.8,Pdma Sindh,Construction & Transit,2500,4.5,125.0,3375.0,K-Electric,2040,7,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-06-05,Summer (May-Jul),30.71,0.3,0.35,0.47,2021,6,June,32.0,28.6,30.0,74.0,37.4,0.1,24.2,33.49,0.3,0.0,0.3,Surplus (Recharging),36.4,42.6,133.0,3.0,145265436.0,4300.0,89.2,69.0,23.8,73.1,163.0,327.0,16.0,10.0,933.0,40.8,Pdma Sindh,Construction & Transit,2500,4.5,125.0,3375.0,K-Electric,2040,7,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-06-06,Summer (May-Jul),31.02,0.43,0.35,0.47,2021,6,June,31.7,28.2,30.0,72.0,36.0,0.2,21.4,33.79,0.43,0.0,0.43,Surplus (Recharging),36.4,44.2,134.0,14.0,122994992.0,4300.0,89.2,69.0,23.8,73.1,163.0,327.0,16.0,10.0,933.0,40.8,Pdma Sindh,Construction & Transit,2500,4.5,125.0,3375.0,K-Electric,2040,7,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
karachi,2021-06-07,Summer (May-Jul),30.9,0.06,0.34,0.47,2021,6,June,32.5,28.5,30.3,71.0,36.6,0.0,28.6,33.69,0.06,0.0,0.06,Surplus (Recharging),40.9,45.3,145.0,13.0,111095065.0,4300.0,89.2,69.0,23.8,73.1,163.0,327.0,16.0,10.0,933.0,40.8,Pdma Sindh,Construction & Transit,2500,4.5,125.0,3375.0,K-Electric,2040,7,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1200,,,
